date,state,county,zip,agency,agency_id,ori,type,population_policed,operating_budget,agency_type
2025-06-20 am,NEW HAMPSHIRE,NA,03592,pittsburgh police,644407,NH0045200,Task Force Model,813,125000,(003) Local Police
2025-06-20 am,NEW HAMPSHIRE,Rockingham County,03833,rockingham county sheriff,644419,NH0080000,Task Force Model,309176,5500000,(001) Sheriff
2025-06-20 am,NEW HAMPSHIRE,NA,03465,troy police,644455,NH0034000,Task Force Model,2097,NA,(003) Local Police
2025-06-20 am,NEW MEXICO,Curry County,88102,curry county sheriff,645171,NM0050000,Warrant Service Officer,49437,2250000,(001) Sheriff
2025-06-20 am,NEW YORK,Broome County,13905,broome county sheriff,645475,NY0030000,Warrant Service Officer,191659,37740107,(001) Sheriff
2025-06-20 am,NEW YORK,Nassau County,11501,nassau county police,645764,NY0290000,Task Force Model,1358343,911093301,(004) County/Regional Police
2025-06-20 am,NEW YORK,Nassau County,11554,nassau county sheriff,645765,NY0299000,Warrant Service Officer,1358343,160000000,(001) Sheriff
2025-06-20 am,NEW YORK,Niagara County,14095,niagara county sheriff,645796,NY0310000,Task Force Model,210433,33000000,(001) Sheriff
2025-06-20 am,NEW YORK,Niagara County,14095,niagara county sheriff,645796,NY0310000,Warrant Service Officer,210433,33000000,(001) Sheriff
2025-06-20 am,NEW YORK,Rensselaer County,12180,rensselaer county sheriff,645883,NY0410000,Jail Enforcement Model,159442,27667656,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Alamance County,27253,alamance county sheriff,648516,NC0010000,Warrant Service Officer,166436,22436312,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Albemarle County,NA,albemarle district jail,NA,NA,Warrant Service Officer,NA,NA,NA
2025-06-20 am,NORTH CAROLINA,Avery County,28657,avery county sheriff,648540,NC0060000,Warrant Service Officer,17505,4500000,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Brunswick County,28422,brunswick county sheriff,648578,NC0100000,Warrant Service Officer,136744,29022057,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Cabarrus County,28026,cabarrus county sheriff,648588,NC0130000,Jail Enforcement Model,211342,21688453,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Caldwell County,28645,caldwell county sheriff,648589,NC0140000,Warrant Service Officer,82029,8000000,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Carteret County,28516,carteret county sheriff,648598,NC0160000,Warrant Service Officer,69524,8024630,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Catawba County,28658,catawba county sheriff,648605,NC0180000,Warrant Service Officer,158652,18014449,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Cherokee County,28906,cherokee county sheriff,648613,NC0200000,Warrant Service Officer,28383,6352443,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Cleveland County,28151,cleveland county sheriff,648625,NC0230000,Warrant Service Officer,97645,2600000,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Columbus County,28472,columbus county sheriff,648630,NC0240000,Warrant Service Officer,55655,9758141,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Craven County,28563,craven county sheriff,648639,NC0250000,Warrant Service Officer,102912,10606025,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Duplin County,28349,duplin county sheriff,652353,,Warrant Service Officer,58856,8000000,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Gaston County,28052,gaston county sheriff,648700,NC0360000,Jail Enforcement Model,222846,21351351,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Henderson County,28792,henderson county sheriff,648729,NC0450000,Jail Enforcement Model,116748,22765504,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Lincoln County,28093,lincoln county sheriff,648788,NC0550000,Warrant Service Officer,83770,14000000,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Nash County,27856,nash county sheriff,648844,NC0640000,Warrant Service Officer,94016,12900000,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Onslow County,28540,onslow county sheriff,648894,NC0670000,Warrant Service Officer,197683,18650850,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Randolph County,27205,randolph county sheriff,648934,NC0760000,Warrant Service Officer,143351,20693943,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Rockingham County,27375,rockingham county sheriff,648947,NC0790000,Warrant Service Officer,90690,12000000,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Union County,28112,union county sheriff,649037,NC0900000,Warrant Service Officer,235908,33000000,(001) Sheriff
2025-06-20 am,NORTH CAROLINA,Yancey County,28714,yancey county sheriff,649091,NC1000000,Warrant Service Officer,17903,2777165,(001) Sheriff
2025-06-20 am,NORTH DAKOTA,Bowman County,58623,bowman county sheriff,643865,ND0060000,Warrant Service Officer,3076,124665,(001) Sheriff
2025-06-20 am,NORTH DAKOTA,NA,58601,dickinson police,643879,ND0450100,Task Force Model,22739,5000000,(003) Local Police
2025-06-20 am,NORTH DAKOTA,Dunn County,58642,dunn county sheriff,643881,ND0130000,Warrant Service Officer,4332,1700000,(001) Sheriff
2025-06-20 am,NORTH DAKOTA,Dunn County,58642,dunn county sheriff,643881,ND0130000,Task Force Model,4332,1700000,(001) Sheriff
2025-06-20 am,NORTH DAKOTA,Eddy County,58356,eddy county sheriff,643882,ND0140000,Task Force Model,2313,345000,(001) Sheriff
2025-06-20 am,NORTH DAKOTA,McKenzie County,58854,mckenzie county sheriff,643918,ND0270000,Task Force Model,13632,5365817,(001) Sheriff
2025-06-20 am,OHIO,Butler County,45011,butler county sheriff,646201,OH0090000,Task Force Model,382378,37781341,(001) Sheriff
2025-06-20 am,OHIO,Butler County,45011,butler county sheriff,646201,OH0090000,Jail Enforcement Model,382378,37781341,(001) Sheriff
2025-06-20 am,OHIO,Fayette County,43160,fayette county sheriff,646353,OH0240000,Warrant Service Officer,28666,1850000,(001) Sheriff
2025-06-20 am,OHIO,Lake County,44077,lake county sheriff,646513,OH0430000,Warrant Service Officer,230514,14128926,(001) Sheriff
2025-06-20 am,OHIO,Lake County,44077,lake county sheriff,646513,OH0430000,Task Force Model,230514,14128926,(001) Sheriff
2025-06-20 am,OHIO,Portage County,44266,portage county sheriff,646800,OH0670000,Task Force Model,162927,13900000,(001) Sheriff
2025-06-20 am,OHIO,Portage County,44266,portage county sheriff,646800,OH0670000,Warrant Service Officer,162927,13900000,(001) Sheriff
2025-06-20 am,OHIO,Seneca County,44883,seneca county sheriff,646870,OH0740000,Task Force Model,55207,5661698,(001) Sheriff
2025-06-20 am,OHIO,Seneca County,44883,seneca county sheriff,646870,OH0740000,Warrant Service Officer,55207,5661698,(001) Sheriff
2025-06-20 am,OKLAHOMA,Blaine County,73772,blaine county sheriff,647122,OK0060000,Warrant Service Officer,9485,772984,(001) Sheriff
2025-06-20 am,OKLAHOMA,Canadian County,73036,canadian county sheriff,647147,OK0090000,Jail Enforcement Model,144447,7477106,(001) Sheriff
2025-06-20 am,OKLAHOMA,NA,74432,eufaula police,647248,OK0460200,Task Force Model,2897,765000,(003) Local Police
2025-06-20 am,OKLAHOMA,NA,73541,fletcher police,647253,OK0160600,Task Force Model,1134,200000,(003) Local Police
2025-06-20 am,OKLAHOMA,Lincoln County,74834,lincoln county sheriff,647359,OK0410000,Warrant Service Officer,34920,1146525,(001) Sheriff
2025-06-20 am,OKLAHOMA,Logan County,73044,logan county sheriff,647362,OK0420000,Jail Enforcement Model,47291,2700000,(001) Sheriff
2025-06-20 am,OKLAHOMA,Muskogee County,74401,muskogee county sheriff,647413,OK0510000,Warrant Service Officer,68362,3000000,(001) Sheriff
2025-06-20 am,OKLAHOMA,NA,NA,oklahoma of investigation,NA,NA,Task Force Model,NA,NA,NA
2025-06-20 am,OKLAHOMA,NA,73105,oklahoma of narcotics,640375,OK0552000,Task Force Model,NA,21400000,(653) Narcotics Laws
2025-06-20 am,OKLAHOMA,NA,NA,oklahoma of corrections,NA,NA,Jail Enforcement Model,NA,NA,NA
2025-06-20 am,OKLAHOMA,NA,NA,oklahoma of corrections,NA,NA,Warrant Service Officer,NA,NA,NA
2025-06-20 am,OKLAHOMA,NA,NA,oklahoma of public safety,NA,NA,Task Force Model,NA,NA,NA
2025-06-20 am,OKLAHOMA,Okmulgee County,74447,okmulgee county criminal justice authority,438571,,Jail Enforcement Model,NA,2700000,(699) Other Agency Types
2025-06-20 am,OKLAHOMA,Okmulgee County,74447,okmulgee county criminal justice authority,438571,,Warrant Service Officer,NA,2700000,(699) Other Agency Types
2025-06-20 am,OKLAHOMA,NA,73567,sterling police,647570,OK0161400,Task Force Model,770,NA,(003) Local Police
2025-06-20 am,OKLAHOMA,Tulsa County,74103,tulsa county sheriff,647603,OK0720000,Jail Enforcement Model,648360,54000000,(001) Sheriff
2025-06-20 am,OKLAHOMA,NA,74301,vinita police,647621,OK0180100,Task Force Model,5387,1232500,(003) Local Police
2025-06-20 am,PENNSYLVANIA,Bradford County,18848,bradford county sheriff,633979,PA0080000,Warrant Service Officer,60833,740000,(001) Sheriff
2025-06-20 am,PENNSYLVANIA,Bucks County,18901,bucks county sheriff,634000,PA0090000,Task Force Model,628195,6400000,(001) Sheriff
2025-06-20 am,PENNSYLVANIA,Butler County,16003,butler county sheriff,634010,PA0100000,Task Force Model,187888,2300000,(001) Sheriff
2025-06-20 am,PENNSYLVANIA,NA,NA,damascus township constable,NA,NA,Task Force Model,NA,NA,NA
2025-06-20 am,PENNSYLVANIA,NA,NA,derry township constable,NA,NA,Task Force Model,NA,NA,NA
2025-06-20 am,PENNSYLVANIA,Franklin County,17201,franklin county sheriffs,634265,PA0280000,Warrant Service Officer,154835,1480234,(001) Sheriff
2025-06-20 am,PENNSYLVANIA,Franklin County,17201,franklin county sheriffs,634265,PA0280000,Task Force Model,154835,1480234,(001) Sheriff
2025-06-20 am,PENNSYLVANIA,Juniata County,17059,juniata county sheriff,634391,PA0340000,Task Force Model,24704,432797,(001) Sheriff
2025-06-20 am,PENNSYLVANIA,Lancaster County,17608,lancaster county sheriff,634417,PA0360000,Task Force Model,543557,5200000,(001) Sheriff
2025-06-20 am,PENNSYLVANIA,NA,NA,lower burrell fourth ward constable,NA,NA,Task Force Model,NA,NA,NA
2025-06-20 am,PENNSYLVANIA,NA,17545,manheim borough police,634509,PA0360700,Task Force Model,4859,2457161,(003) Local Police
2025-06-20 am,PENNSYLVANIA,Montour County,17821,montour county sheriff,634588,PA0470000,Task Force Model,18240,324454,(001) Sheriff
2025-06-20 am,PENNSYLVANIA,NA,NA,northwest regional police,NA,NA,Task Force Model,NA,NA,NA
2025-06-20 am,PENNSYLVANIA,NA,NA,preston township constable,NA,NA,Task Force Model,NA,NA,NA
2025-06-20 am,PENNSYLVANIA,NA,NA,sewickley township constable,NA,NA,Task Force Model,NA,NA,NA
2025-06-20 am,PENNSYLVANIA,Washington County,15301,washington county sheriff,635101,PA0630000,Task Force Model,207346,2800000,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Anderson County,29623,anderson county sheriff,633431,SC0040000,Warrant Service Officer,200482,38000000,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Berkeley County,29461,berkeley county sheriff,633445,SC0080000,Warrant Service Officer,221091,4494058,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Berkeley County,29461,berkeley county sheriff,633445,SC0080000,Task Force Model,221091,4494058,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Charleston County,29405,charleston county sheriff,633469,SC0100000,Warrant Service Officer,405905,71543933,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Chester County,29706,chester county sheriff,633474,SC0120000,Warrant Service Officer,32251,3231185,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Chester County,29706,chester county sheriff,633474,SC0120000,Task Force Model,32251,3231185,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Dorchester County,29483,dorchester county sheriff,633507,SC0180000,Warrant Service Officer,160647,12916691,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,NA,29334,duncan police,633509,SC0420300,Task Force Model,3525,1468448,(003) Local Police
2025-06-20 am,SOUTH CAROLINA,Greenville County,29601,greenville county sheriff,633545,SC0230000,Warrant Service Officer,514213,45218208,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,NA,29059,holly hill police,633561,SC0380700,Task Force Model,1191,433335,(003) Local Police
2025-06-20 am,SOUTH CAROLINA,Horry County,29528,horry county sheriff,633564,SC0260000,Jail Enforcement Model,344147,28400000,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Kershaw County,29078,kershaw county sheriff,633575,SC0280000,Task Force Model,65592,5463000,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Lancaster County,29721,lancaster county sheriff,633582,SC0290000,Warrant Service Officer,95380,21000000,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Lexington County,29071,lexington county sheriff,633593,SC0320000,Jail Enforcement Model,295032,48686493,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Marlboro County,29512,marlboro county sheriff,633604,SC0350000,Warrant Service Officer,26398,0,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Oconee County,29691,oconee county sheriff,633632,SC0370000,Warrant Service Officer,78374,12923188,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Pickens County,29671,pickens county sheriff,633645,SC0390000,Task Force Model,124937,12937647,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Pickens County,29671,pickens county sheriff,633645,SC0390000,Warrant Service Officer,124937,12937647,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,NA,29221,south carolina law enforcement,633673,SCLED0300,Task Force Model,NA,100743184,(641) State Bureau of Investigation
2025-06-20 am,SOUTH CAROLINA,Spartanburg County,29304,spartanburg county sheriff,633739,SC0420000,Warrant Service Officer,313888,25520494,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Union County,29379,union county sheriff,633760,SC0440000,Warrant Service Officer,27410,2243326,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,Union County,29379,union county sheriff,633760,SC0440000,Task Force Model,27410,2243326,(001) Sheriff
2025-06-20 am,SOUTH CAROLINA,York County,29745,york county sheriff,633792,SC0460000,Jail Enforcement Model,274118,31000000,(001) Sheriff
2025-06-20 am,SOUTH DAKOTA,Hughes County,57501,hughes county sheriff,633320,SD0320000,Warrant Service Officer,17650,4482590,(001) Sheriff
2025-06-20 am,SOUTH DAKOTA,Minnehaha County,57104,minnehaha county sheriff,633356,SD0490000,Warrant Service Officer,192876,22318953,(001) Sheriff
2025-06-20 am,SOUTH DAKOTA,NA,57501,south dakota of criminal investigation,633384,SDDCI0000,Task Force Model,NA,6402637,(641) State Bureau of Investigation
2025-06-20 am,SOUTH DAKOTA,NA,57501,south dakota highway patrol,633387,SDDMP0000,Task Force Model,882235,33684943,(005) Primary State Police
2025-06-20 am,TENNESSEE,NA,37311,bradley county sheriff,632869,TN0060000,Jail Enforcement Model,106727,16091134,(001) Sheriff
2025-06-20 am,TENNESSEE,Giles County,38478,giles county sheriff,632968,TN0280000,Warrant Service Officer,29503,4589491,(001) Sheriff
2025-06-20 am,TENNESSEE,Grainger County,37861,grainger county sheriff,632972,TN0290000,Warrant Service Officer,23145,3367500,(001) Sheriff
2025-06-20 am,TENNESSEE,Greene County,37743,greene county sheriff,632976,TN0300000,Jail Enforcement Model,69087,11583218,(001) Sheriff
2025-06-20 am,TENNESSEE,Hamilton County,37402,hamilton county sheriff,632983,TN0330000,Jail Enforcement Model,364286,55509000,(001) Sheriff
2025-06-20 am,TENNESSEE,Knox County,37902,knox county sheriff,633023,TN0470000,Jail Enforcement Model,465289,85207627,(001) Sheriff
2025-06-20 am,TENNESSEE,Macon County,37083,macon county sheriff,633049,TN0560000,Warrant Service Officer,24265,3413720,(001) Sheriff
2025-06-20 am,TENNESSEE,Morgan County,37887,morgan county sheriff,633085,TN0650000,Jail Enforcement Model,21579,3000000,(001) Sheriff
2025-06-20 am,TENNESSEE,Putnam County,38501,putnam county sheriff,633131,TN0710000,Jail Enforcement Model,78843,10066598,(001) Sheriff
2025-06-20 am,TENNESSEE,Sullivan County,37617,sullivan county sheriff,633180,TN0820000,Warrant Service Officer,157668,21000000,(001) Sheriff
2025-06-20 am,TENNESSEE,Sumner County,37066,sumner county sheriff,633181,TN0830000,Warrant Service Officer,187149,22000000,(001) Sheriff
2025-06-20 am,TENNESSEE,NA,NA,tennessee of corrections,NA,NA,Jail Enforcement Model,NA,NA,NA
2025-06-20 am,TENNESSEE,NA,NA,tennessee of safety and homeland security,NA,NA,Task Force Model,NA,NA,NA
2025-06-20 am,TEXAS,Anderson County,75801,anderson county sheriff,649127,TX0010000,Warrant Service Officer,58057,5200000,(001) Sheriff
2025-06-20 am,TEXAS,Angelina County,75902,angelina county sheriff,649135,TX0030000,Warrant Service Officer,87092,4020180,(001) Sheriff
2025-06-20 am,TEXAS,Aransas County,78382,aransas county sheriff,649146,TX0040000,Jail Enforcement Model,23792,6007055,(001) Sheriff
2025-06-20 am,TEXAS,Atascosa County,78026,atascosa county sheriff,649161,TX0070000,Task Force Model,50310,7400000,(001) Sheriff
2025-06-20 am,TEXAS,Austin County,77418,austin county sheriff,649169,TX0080000,Warrant Service Officer,29989,5574562,(001) Sheriff
2025-06-20 am,TEXAS,Bee County,78102,bee county sheriff,649214,TX0130000,Warrant Service Officer,32587,1744218,(001) Sheriff
2025-06-20 am,TEXAS,Brooks County,78355,brooks county sheriff,649297,TX0240000,Jail Enforcement Model,7114,1878012,(001) Sheriff
2025-06-20 am,TEXAS,Brooks County,78355,brooks county sheriff,649297,TX0240000,Task Force Model,7114,1878012,(001) Sheriff
2025-06-20 am,TEXAS,Burleson County,77836,burleson county sheriff,649325,TX0260000,Warrant Service Officer,18389,800000,(001) Sheriff
2025-06-20 am,TEXAS,Burnet County,78611,burnet county sheriff,649331,TX0270000,Warrant Service Officer,47542,NA,(001) Sheriff
2025-06-20 am,TEXAS,Calhoun County,77979,calhoun county sheriff,649347,TX0290000,Jail Enforcement Model,21561,5503203,(001) Sheriff
2025-06-20 am,TEXAS,Calhoun County,77979,calhoun county sheriff,649347,TX0290000,Warrant Service Officer,21561,5503203,(001) Sheriff
2025-06-20 am,TEXAS,Calhoun County,77979,calhoun county sheriff,649347,TX0290000,Task Force Model,21561,5503203,(001) Sheriff
2025-06-20 am,TEXAS,Chambers County,77514,chambers county sheriff,649396,TX0360000,Jail Enforcement Model,42454,12950000,(001) Sheriff
2025-06-20 am,TEXAS,Coke County,76945,coke county sheriff,649432,TX0410000,Task Force Model,3370,520000,(001) Sheriff
2025-06-20 am,TEXAS,Colorado County,78934,colorado county sheriff,649454,TX0450000,Jail Enforcement Model,21217,3200000,(001) Sheriff
2025-06-20 am,TEXAS,Deaf Smith County,79045,deaf smith county sheriff,649553,TX0590000,Warrant Service Officer,18760,3000000,(001) Sheriff
